#PC0: 12257.3 / 17719.7 = 0.691735
#PC1: 3381.73 / 17719.7 = 0.190846
#PC2: 1254.8 / 17719.7 = 0.0708139
#PC3: 392.745 / 17719.7 = 0.0221643
#PC4: 162.465 / 17719.7 = 0.00916861
#PC5: 74.5793 / 17719.7 = 0.00420884
#PC6: 53.7794 / 17719.7 = 0.00303501
#PC7: 45.2218 / 17719.7 = 0.00255207
#PC8: 31.3049 / 17719.7 = 0.00176667
#PC9: 16.7172 / 17719.7 = 0.000943423
#PC10: 10.1954 / 17719.7 = 0.00057537
#PC11: 8.7165 / 17719.7 = 0.00049191
#PC12: 5.5081 / 17719.7 = 0.000310846
#PC13: 4.94917 / 17719.7 = 0.000279303
#PC14: 2.90292 / 17719.7 = 0.000163824
#PC15: 2.68712 / 17719.7 = 0.000151646
#PC16: 2.36681 / 17719.7 = 0.000133569
#PC17: 1.62206 / 17719.7 = 9.15401e-05
#PC18: 1.57986 / 17719.7 = 8.91586e-05
#PC19: 1.3797 / 17719.7 = 7.78623e-05
#PC20: 0.952787 / 17719.7 = 5.37699e-05
#PC21: 0.868643 / 17719.7 = 4.90213e-05
#PC22: 0.80122 / 17719.7 = 4.52164e-05
#PC23: 0.530652 / 17719.7 = 2.9947e-05
#PC24: 0.418191 / 17719.7 = 2.36004e-05
#PC25: 0.361171 / 17719.7 = 2.03824e-05
#PC26: 0.32609 / 17719.7 = 1.84027e-05
#PC27: 0.303565 / 17719.7 = 1.71315e-05
#PC28: 0.254616 / 17719.7 = 1.43691e-05
#PC29: 0.21962 / 17719.7 = 1.23941e-05
#PC30: 0.205271 / 17719.7 = 1.15843e-05
#PC31: 0.167351 / 17719.7 = 9.44432e-06
#PC32: 0.142519 / 17719.7 = 8.04298e-06
#PC33: 0.118383 / 17719.7 = 6.68086e-06
#PC34: 0.105043 / 17719.7 = 5.92805e-06
#PC35: 0.0929485 / 17719.7 = 5.24549e-06
#PC36: 0.0910172 / 17719.7 = 5.1365e-06
#PC37: 0.0836893 / 17719.7 = 4.72295e-06
#PC38: 0.0717071 / 17719.7 = 4.04674e-06
#PC39: 0.0694954 / 17719.7 = 3.92193e-06
#PC40: 0.064136 / 17719.7 = 3.61947e-06
#PC41: 0.0591883 / 17719.7 = 3.34025e-06
#PC42: 0.0574248 / 17719.7 = 3.24073e-06
#PC43: 0.049023 / 17719.7 = 2.76658e-06
#PC44: 0.0484412 / 17719.7 = 2.73375e-06
#PC45: 0.0448477 / 17719.7 = 2.53095e-06
#PC46: 0.0406748 / 17719.7 = 2.29546e-06
#PC47: 0.0379922 / 17719.7 = 2.14407e-06
#PC48: 0.0365048 / 17719.7 = 2.06012e-06
#PC49: 0.03254 / 17719.7 = 1.83638e-06
#PC50: 0.0291636 / 17719.7 = 1.64583e-06
#PC51: 0.0275721 / 17719.7 = 1.55602e-06
#PC52: 0.0245791 / 17719.7 = 1.38711e-06
#PC53: 0.0213769 / 17719.7 = 1.20639e-06
#PC54: 0.0194409 / 17719.7 = 1.09714e-06
#PC55: 0.0182521 / 17719.7 = 1.03004e-06
wavelength PC0 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 Mean
0.761843 -0.00427104 -0.0101667 -0.00240009 0.00439258 0.00066259 -0.00622669 0.00578416 0.00396166 0.00366844 -0.00262512 -0.00836901 0.00165992 0.00537826 -0.00499871 0.00342967 0.00752139 -0.00627704 0.00169738 -0.00175809 -0.000803541 0.00527804 0.0068482 -0.000490802 0.00911354 -0.0093702 -0.00304504 -0.00365995 0.00975844 0.00614616 -0.00177824 -0.00452274 -0.0103841 0.00014327 -0.00871474 0.00672797 -0.00435463 0.00107694 0.00345983 0.00382601 0.00570272 0.000423462 -0.0155244 -0.0009648 -0.00258282 0.0015081 -0.00542598 -0.00341286 -0.0128242 0.00648131 0.00166698 0.0106491 -0.00122188 -0.00154329 0.00303439 -0.00268745 -0.00187289 34.2963
0.762224 -0.00425883 -0.0101276 -0.00238775 0.00438334 0.000560802 -0.00637983 0.00600224 0.00415613 0.0036403 -0.00212636 -0.00828621 0.00194311 0.00534068 -0.00502227 0.00313721 0.0072383 -0.00608837 0.00194034 -0.00154045 -0.000804883 0.00472478 0.00645661 -0.000904307 0.00846031 -0.00868455 -0.00292896 -0.00337472 0.00919109 0.00611168 -0.00159556 -0.00400078 -0.00940679 0.000323844 -0.00744304 0.00568406 -0.00412305 0.000277365 0.00242175 0.00382748 0.00464201 0.000608291 -0.0138181 -0.0013322 -0.00152888 -0.00025989 -0.00223249 -0.000839919 -0.0124353 0.00466705 -0.000352725 0.0133005 -0.00241861 -0.0027665 0.00310837 -0.00267753 -0.00136168 34.2997
0.762605 -0.00423939 -0.0100858 -0.00237825 0.00435678 0.000532488 -0.00643183 0.00604463 0.00414251 0.00368723 -0.00225967 -0.00873905 0.00190996 0.00548971 -0.00526858 0.00322272 0.00757407 -0.00633241 0.00210481 -0.00172946 -0.000863673 0.00485655 0.00650313 -0.000873107 0.00921892 -0.00938954 -0.00376719 -0.00415212 0.0103477 0.00797564 -0.000881395 -0.00310692 -0.010682 -0.000103022 -0.00808049 0.00643706 -0.00390742 0.00145144 0.00362683 0.00257203 0.0057144 -0.000630503 -0.0126884 -0.00169775 7.12308e-05 0.00124376 -0.00529781 -0.0024964 -0.0131031 0.00568569 0.00106841 0.0111438 -0.00125995 -0.00154024 0.00301636 -0.00252833 -0.00155174 34.3036
0.762986 -0.00424721 -0.0101309 -0.00238361 0.00432126 0.000697182 -0.00628627 0.00568743 0.00393488 0.00375378 -0.00321604 -0.00896992 0.00164683 0.00576245 -0.00520747 0.00424375 0.00812069 -0.0061945 0.00352618 -0.00144197 -0.00041161 0.00521545 0.00731199 -0.00166437 0.0120739 -0.0107688 -0.00503858 -0.00526075 0.0111385 0.0098464 -0.000501172 -0.00237411 -0.0123349 -0.00134088 -0.00526165 0.00615891 -0.00314314 0.00105863 0.00363624 0.0010161 0.00448565 -0.000980811 -0.00695799 -0.00146843 0.00325983 -0.000420299 -0.0011954 -0.00119377 -0.0112211 0.00386851 0.000208478 0.0125473 -0.00229379 -0.00409927 0.000343501 -0.00102279 0.000142591 34.2985
0.763368 -0.00424403 -0.0101227 -0.00237917 0.00431388 0.000687259 -0.00628411 0.00567396 0.00389533 0.00376472 -0.00327199 -0.00908056 0.00162156 0.0058196 -0.00531898 0.00430813 0.00826098 -0.00630552 0.00363842 -0.00157019 -0.000408868 0.00535582 0.00739879 -0.00167612 0.0125245 -0.011228 -0.00538684 -0.0056104 0.01175 0.0105294 -0.000415175 -0.00211288 -0.0131069 -0.00160721 -0.00537365 0.00644888 -0.00318929 0.00162837 0.00413771 0.000600971 0.00486682 -0.00166979 -0.00656294 -0.00177177 0.00457542 -0.000122159 -0.00181193 -0.00172568 -0.0110138 0.00394462 0.000896331 0.0123958 -0.00190441 -0.00466204 -0.000629358 -0.00094186 0.000349012 34.2991
0.76375 -0.00424755 -0.0101296 -0.0023836 0.00432368 0.000681703 -0.00629805 0.00571499 0.00394767 0.00373521 -0.00313545 -0.00897115 0.00165067 0.00580415 -0.00524632 0.00429968 0.00817497 -0.00619842 0.0034896 -0.00146792 -0.000434643 0.00526742 0.00730796 -0.00169045 0.0123074 -0.0108474 -0.00517269 -0.0053604 0.0111952 0.0100179 -0.000431945 -0.00223697 -0.0125063 -0.00143482 -0.00503644 0.00630302 -0.00309358 0.00103348 0.00374879 0.000852859 0.00442129 -0.00107406 -0.00643504 -0.00157978 0.00350493 -0.000543582 -0.00117144 -0.000865754 -0.0112022 0.00370785 -4.78829e-05 0.0125515 -0.00248468 -0.00412935 0.000258869 -0.00086107 0.00031822 34.2982
0.764132 -0.00424356 -0.0101237 -0.00238031 0.00432341 0.000678435 -0.0062977 0.00571883 0.00395087 0.00372708 -0.00308159 -0.0089056 0.00167858 0.00582182 -0.00522893 0.00426757 0.0081191 -0.00611955 0.00329522 -0.00153787 -0.000481408 0.00521179 0.00732786 -0.00162748 0.0119635 -0.0107472 -0.00489599 -0.00508009 0.0111239 0.00970756 -0.00044652 -0.00238435 -0.0122467 -0.00119886 -0.00526167 0.00567732 -0.00315579 0.000979976 0.00327743 0.00105654 0.00389725 -0.000695492 -0.00679347 -0.00129854 0.00308708 -0.000751833 -0.000743766 -0.000672817 -0.0113225 0.00375517 -0.000238345 0.0126908 -0.00276699 -0.00401249 0.000539545 -0.000914494 2.96798e-06 34.2986
0.764514 -0.0042358 -0.010097 -0.00236677 0.00432563 0.000621941 -0.00630932 0.00577337 0.00392982 0.00370482 -0.00293314 -0.00904455 0.00169001 0.00586745 -0.0053572 0.00407576 0.00815411 -0.00625446 0.00288791 -0.0019323 -0.000665551 0.00528817 0.00725142 -0.00138788 0.0115626 -0.01107 -0.00485359 -0.00516282 0.0118976 0.0103468 -0.000248591 -0.00218609 -0.0128007 -0.00117481 -0.00616793 0.00542417 -0.00323918 0.00168872 0.00366649 0.000884888 0.00393149 -0.00092086 -0.00701964 -0.00116048 0.00312833 -0.000257516 -0.00188249 -0.0017723 -0.0115859 0.00460443 0.00103765 0.0109632 -0.00176606 -0.00299396 0.000448715 -0.00158326 -0.00115888 34.3011
0.764896 -0.00423965 -0.0101071 -0.00238002 0.00432501 0.000628198 -0.00631394 0.00582176 0.00395936 0.0036897 -0.00277754 -0.00889006 0.0017517 0.00581295 -0.0053287 0.00404406 0.00806147 -0.00618922 0.00273247 -0.00175739 -0.00065489 0.00523881 0.00712769 -0.00127644 0.0112141 -0.0106381 -0.00463953 -0.00487079 0.0113842 0.00960769 -0.00041713 -0.00250799 -0.012254 -0.000772914 -0.00683038 0.0060818 -0.0036753 0.0017216 0.00370972 0.00171747 0.00431376 -0.000843491 -0.00937936 -0.00150993 0.00263206 0.000246081 -0.00281075 -0.00195648 -0.0122246 0.00502521 0.000874643 0.0120059 -0.00213283 -0.00338295 0.000782052 -0.00145273 -0.000669764 34.2998
0.765279 -0.00425395 -0.0101519 -0.00239739 0.00432757 0.000722987 -0.00622692 0.00565375 0.00386841 0.00371849 -0.0031373 -0.00878982 0.00159917 0.00584823 -0.00523042 0.00446323 0.00823669 -0.00612243 0.00302986 -0.00156884 -0.000503786 0.00547978 0.00743917 -0.00135711 0.0121268 -0.0108723 -0.00484934 -0.00504992 0.0112047 0.00945351 -0.000557431 -0.00278808 -0.0125328 -0.000993933 -0.00643827 0.00651725 -0.0036118 0.00156509 0.00381253 0.00188011 0.00430097 -0.000686895 -0.00937147 -0.00150279 0.00256353 0.000207985 -0.00233112 -0.00194543 -0.0120602 0.00499592 0.000673212 0.0126639 -0.00252462 -0.00414074 0.000329784 -0.000927497 0.00014668 34.2953
0.765661 -0.00425842 -0.0101667 -0.00239965 0.00435153 0.000733873 -0.00622352 0.00565959 0.00392266 0.00370724 -0.00306005 -0.00849408 0.00156639 0.00575441 -0.00503718 0.00435115 0.00804325 -0.00600081 0.00262365 -0.00157447 -0.000595185 0.00542979 0.00743432 -0.00121468 0.0114607 -0.010362 -0.00414964 -0.00440111 0.0104389 0.00810408 -0.000858297 -0.00337961 -0.0115159 -0.000608379 -0.00611585 0.00565404 -0.00357711 0.000678022 0.00274343 0.00227126 0.00335014 0.000494916 -0.00943596 -0.000649398 0.000583962 -0.000499835 -0.000982735 -0.00101725 -0.0121615 0.00476497 -0.000363263 0.0123543 -0.00317367 -0.00324723 0.00155067 -0.00105088 -0.000494866 34.2938
0.766044 -0.00426481 -0.0101686 -0.00240178 0.00437411 0.000680136 -0.0062454 0.00574071 0.00394256 0.00371017 -0.00277407 -0.00821017 0.00156703 0.00555015 -0.00503221 0.00392381 0.00779348 -0.00617051 0.00207756 -0.00187002 -0.000784226 0.0055445 0.00727887 -0.00084089 0.0105916 -0.0100473 -0.00356858 -0.00409758 0.0103103 0.00715936 -0.0014599 -0.00406097 -0.011316 -0.000262947 -0.0073522 0.00574438 -0.00408651 0.0013114 0.00292863 0.00355054 0.00393378 0.000340237 -0.0127014 -0.00123302 0.000406005 -0.000183426 -0.00150616 -0.00204119 -0.0125139 0.00557314 0.000912001 0.0132846 -0.00242484 -0.00412834 0.000805308 -0.00202098 -0.000811854 34.2936
0.766427 -0.00428242 -0.0102425 -0.00240842 0.00432244 0.000919857 -0.00597287 0.00519417 0.0035501 0.00378599 -0.00417498 -0.00856487 0.00117496 0.00592243 -0.00497248 0.00533064 0.0085692 -0.00599592 0.00395451 -0.00165654 -0.00015049 0.00620817 0.0084152 -0.00181481 0.0144141 -0.0124322 -0.00535437 -0.00570943 0.0120644 0.0101557 -0.00101221 -0.00312275 -0.0142611 -0.00202006 -0.00430377 0.00551384 -0.00331668 0.00159074 0.00350469 0.00169223 0.00261146 -0.000538716 -0.00605977 -0.00108725 0.00536435 -0.00197307 0.0034136 -0.00164671 -0.00976333 0.0038224 0.00132852 0.0149808 -0.00295511 -0.00829289 -0.00404446 -0.000380713 0.00126656 34.2853
0.76681 -0.00430534 -0.0103414 -0.00242825 0.00430353 0.0012182 -0.0056651 0.00459319 0.00318718 0.00386884 -0.00567358 -0.00877208 0.000661902 0.00625916 -0.00469875 0.00679072 0.00932522 -0.00572432 0.00515003 -0.00137451 0.000366704 0.00691103 0.00962139 -0.00235472 0.0177274 -0.0143034 -0.00649426 -0.00661362 0.012876 0.0115603 -0.000674471 -0.00295125 -0.0160951 -0.0033033 -0.00167431 0.00532863 -0.00244048 0.00106441 0.00355739 -0.000105958 0.00129483 -2.93311e-05 -0.000475823 0.000391006 0.0062107 -0.00282786 0.00622727 -0.00154172 -0.00796548 0.00317162 0.00114087 0.0135557 -0.00366151 -0.00914186 -0.00592647 0.00145223 0.00238653 34.2752
0.767194 -0.00424392 -0.0101456 -0.0023734 0.00427583 0.000768512 -0.00617355 0.0055191 0.00374461 0.00375108 -0.00384789 -0.00921497 0.00137833 0.0061157 -0.00525077 0.00510916 0.00875349 -0.00619047 0.00430715 -0.00175543 -0.000255716 0.00588598 0.0080726 -0.00223669 0.014706 -0.0128881 -0.00632889 -0.00654615 0.0131536 0.0127984 0.000135038 -0.00131508 -0.0149827 -0.00271071 -0.00287222 0.00515806 -0.00232596 0.00135621 0.00389248 -0.00107164 0.00260383 -0.00141607 2.28401e-05 -0.000924521 0.00703651 -0.00228345 0.00284441 -0.000327743 -0.00961294 0.00267521 0.000386084 0.0120654 -0.00250447 -0.00563857 -0.00262881 -0.000191043 0.000527699 34.294
0.767577 -0.00424207 -0.0101499 -0.00237664 0.00425458 0.000801341 -0.00615449 0.00548415 0.00371302 0.0037679 -0.00402869 -0.00926931 0.00135531 0.0061574 -0.00524586 0.00529269 0.00886125 -0.00618202 0.0046575 -0.00165808 -0.000146592 0.00592885 0.00824301 -0.00242096 0.0153174 -0.013168 -0.00666312 -0.00679717 0.0133041 0.0132427 0.000203914 -0.00113035 -0.0152868 -0.00293594 -0.00242525 0.00547318 -0.00231014 0.00136433 0.00407997 -0.00139118 0.00272313 -0.00166805 0.000706546 -0.000977979 0.00784776 -0.00231075 0.00304028 -0.000304097 -0.00942018 0.00244639 0.000341836 0.0124636 -0.00266072 -0.00627548 -0.00314705 0.00023341 0.00110814 34.2931
0.767961 -0.00424551 -0.0101569 -0.00238697 0.00426791 0.000789022 -0.00618891 0.00557221 0.0037936 0.00376392 -0.00380211 -0.00903361 0.00140561 0.00603524 -0.00515411 0.00507686 0.00865209 -0.00613139 0.00423286 -0.00157248 -0.000244329 0.00581418 0.00805057 -0.00218072 0.0144954 -0.0124265 -0.00608266 -0.00624946 0.0124391 0.0119503 -9.05952e-05 -0.00171737 -0.0142658 -0.00238552 -0.00318315 0.00563551 -0.00257782 0.00110561 0.00373862 -0.000467794 0.00301362 -0.00110475 -0.00183377 -0.000973473 0.00600571 -0.00189531 0.00209116 -0.000282255 -0.0103092 0.00299425 -9.64321e-05 0.012851 -0.00300254 -0.00564704 -0.00181339 8.118e-05 0.00103606 34.2924
0.768345 -0.00424144 -0.0101439 -0.00238141 0.00427115 0.000754671 -0.00621326 0.00563178 0.00381607 0.00375823 -0.00370024 -0.00903978 0.0014008 0.00600394 -0.00517612 0.00492279 0.0086115 -0.00621048 0.00401251 -0.00176497 -0.000360378 0.00585119 0.00800036 -0.00206953 0.0142669 -0.0124599 -0.00600214 -0.00624717 0.0126482 0.0120529 -7.21687e-05 -0.00168297 -0.0143615 -0.0023591 -0.00343684 0.00543247 -0.00257641 0.00132494 0.00377501 -0.000527232 0.0030134 -0.00116874 -0.00184049 -0.000934927 0.00605367 -0.00180655 0.00183801 -0.000605182 -0.0105072 0.0032778 0.000327899 0.0122958 -0.00261801 -0.00523916 -0.00180438 -0.000257288 0.00053485 34.2935
0.76873 -0.00424099 -0.0101503 -0.00238879 0.00426679 0.000780812 -0.0061997 0.00561872 0.0038101 0.00376615 -0.00373492 -0.00896889 0.00139645 0.00600532 -0.00514388 0.00498384 0.00862336 -0.00616822 0.00393031 -0.00169338 -0.000355379 0.00585241 0.00806467 -0.00197753 0.0142184 -0.0123074 -0.00586996 -0.00604906 0.0123801 0.0115907 -0.00013716 -0.00192361 -0.0140883 -0.00213251 -0.00385796 0.00566431 -0.00278459 0.00136458 0.00368298 -0.000243232 0.00315455 -0.000995459 -0.00305569 -0.000825342 0.00547331 -0.00135117 0.00105558 -0.000890827 -0.0109727 0.00370278 0.000263183 0.0123636 -0.00286281 -0.00512683 -0.00142703 -2.97539e-05 0.000697014 34.2926
0.769114 -0.00424422 -0.0101537 -0.00239152 0.00428561 0.000757871 -0.00622604 0.00567773 0.00387098 0.00375077 -0.00354095 -0.00880654 0.00141613 0.00593994 -0.00507107 0.00482664 0.00847822 -0.00611801 0.00355485 -0.00172173 -0.000470846 0.00577656 0.00793094 -0.00181281 0.0136278 -0.011847 -0.00543018 -0.00565255 0.0118657 0.0107974 -0.000263241 -0.00224245 -0.0134166 -0.00181339 -0.00405677 0.00535794 -0.0028051 0.00104569 0.00322823 0.000218321 0.00288553 -0.000404176 -0.00384024 -0.000584973 0.00414284 -0.00147702 0.00123434 -0.000611103 -0.0114186 0.00391768 -0.00011808 0.0121979 -0.00299325 -0.00437366 -0.000478998 -0.000372262 0.000235928 34.2923
0.769499 -0.00424567 -0.0101523 -0.00239158 0.00428426 0.000742433 -0.00622072 0.00569181 0.00384843 0.00373473 -0.00347754 -0.0088581 0.00142832 0.00597614 -0.00515363 0.00485535 0.0085523 -0.00616705 0.00354288 -0.00178206 -0.000484939 0.00586227 0.00790047 -0.00177559 0.0137404 -0.0120785 -0.00561002 -0.00580401 0.0122473 0.0111491 -0.000207707 -0.00211527 -0.0138895 -0.00189641 -0.00441266 0.00569097 -0.00292869 0.00149703 0.00362278 0.00019426 0.00317189 -0.000846397 -0.00415973 -0.000912565 0.00489394 -0.00117796 0.00064003 -0.00104659 -0.0114557 0.00411772 0.000410931 0.0122432 -0.00265234 -0.00473592 -0.00101787 -0.000457946 0.000351458 34.2922
0.769883 -0.00426147 -0.0102162 -0.00239962 0.00426241 0.000934452 -0.00598035 0.00525756 0.0035444 0.00375905 -0.00443292 -0.00898158 0.00113038 0.00625195 -0.00501811 0.00587125 0.00902705 -0.0059114 0.00439318 -0.00170445 -0.00011968 0.00633458 0.00875302 -0.00222654 0.0158446 -0.0135284 -0.00631569 -0.0064037 0.01319 0.0124127 1.59857e-05 -0.00195583 -0.0154395 -0.00270041 -0.00284122 0.00492767 -0.00251999 0.00142398 0.00346667 -0.000455117 0.00147126 -0.000477981 -0.000655457 -0.000147457 0.00650055 -0.00251606 0.00437695 -0.000837693 -0.00982428 0.00342699 0.000600258 0.0128131 -0.00324025 -0.00676409 -0.00358759 0.00041996 0.000973669 34.2854
0.770268 -0.00426752 -0.0102391 -0.00241035 0.00427116 0.000986381 -0.00592895 0.00519905 0.00351963 0.00375866 -0.00452083 -0.00881349 0.00108899 0.0062305 -0.00490696 0.00597584 0.00900221 -0.00580213 0.00418707 -0.00162079 -0.000111047 0.00638512 0.00886254 -0.00206618 0.0156789 -0.0133124 -0.00596903 -0.00599821 0.0127525 0.0114378 -0.00021632 -0.0024845 -0.0149588 -0.00235869 -0.00323381 0.00486983 -0.00277498 0.00131699 0.00302929 -5.70791e-05 0.00136042 -4.33101e-06 -0.00216839 0.00023217 0.00542705 -0.00218486 0.00387037 -0.000951537 -0.010162 0.00381047 0.000327018 0.0129182 -0.00378933 -0.00677096 -0.00319431 0.000805649 0.00114669 34.283
0.770654 -0.00424239 -0.0101521 -0.00238465 0.00425975 0.00077518 -0.00618036 0.00559825 0.00377357 0.00372969 -0.0037622 -0.00908711 0.00138941 0.00620928 -0.00519972 0.00532226 0.0088582 -0.00604725 0.00416038 -0.00175444 -0.000337205 0.00592495 0.00819098 -0.00223068 0.0149684 -0.0129341 -0.00633904 -0.00635721 0.0130601 0.0127799 0.000368266 -0.00129186 -0.0148904 -0.00251342 -0.00293608 0.00504674 -0.00243187 0.00145897 0.00351991 -0.000964047 0.00201374 -0.000982263 -0.000215624 -0.000582107 0.00677087 -0.00229842 0.00315919 -0.000222705 -0.0105796 0.00323449 6.61734e-05 0.0122855 -0.00296408 -0.00552693 -0.00228775 3.06555e-05 0.000650288 34.2912
0.771039 -0.00424857 -0.010169 -0.00239214 0.0042705 0.000795867 -0.00614973 0.00555395 0.00373809 0.00375007 -0.00381381 -0.00891108 0.00130729 0.00613242 -0.00513878 0.00528192 0.00880974 -0.00609778 0.00392349 -0.00187137 -0.000401795 0.00607237 0.00829423 -0.00201585 0.0148189 -0.0128385 -0.00603139 -0.00620041 0.0128866 0.0121987 7.17965e-05 -0.00180205 -0.0147684 -0.00233128 -0.00356949 0.00512671 -0.00267102 0.00166944 0.00355865 -0.000199629 0.00216642 -0.000731708 -0.0020493 -0.000578466 0.00603917 -0.00203241 0.00289889 -0.000965665 -0.0109341 0.00393659 0.000693547 0.0125111 -0.00273977 -0.00572705 -0.00247977 -0.000266605 0.000489197 34.2895
0.771424 -0.00425672 -0.0101855 -0.00239815 0.00428712 0.000799935 -0.00612693 0.0055507 0.00373171 0.00374216 -0.00371849 -0.0086733 0.00129256 0.00603921 -0.00506992 0.00514878 0.00867065 -0.00609556 0.00360493 -0.00194686 -0.000472633 0.00611443 0.00827518 -0.00182281 0.0142969 -0.0125825 -0.00558123 -0.00582233 0.012569 0.0113405 -0.000273673 -0.00232905 -0.0143489 -0.00199152 -0.0041717 0.00516532 -0.00306075 0.00167173 0.00338597 0.000631392 0.00222126 -0.000375453 -0.00409617 -0.000474221 0.005092 -0.00192834 0.00276526 -0.00136432 -0.0112415 0.00438909 0.000989877 0.0129329 -0.00273173 -0.00592897 -0.00240807 -0.000534146 0.00030413 34.2878
0.77181 -0.00425045 -0.0101678 -0.0023974 0.00427939 0.000760757 -0.00620166 0.00566421 0.00382232 0.00373864 -0.00353238 -0.00873999 0.0014111 0.00605379 -0.00510616 0.00506813 0.00862692 -0.00603717 0.00370215 -0.00179492 -0.000482851 0.00588182 0.00806834 -0.00193229 0.0141109 -0.012265 -0.00565432 -0.0057959 0.012301 0.0115126 -2.4113e-05 -0.00202809 -0.0139383 -0.00190501 -0.00398881 0.00512169 -0.00290345 0.00156733 0.00325158 0.000490178 0.00238092 -0.00044504 -0.00388486 -0.000681126 0.00511637 -0.00193758 0.00262162 -0.000871846 -0.0116751 0.00422387 0.000406336 0.0133926 -0.00298039 -0.00569087 -0.0017182 -0.000387105 0.000640909 34.2893
0.772196 -0.0042413 -0.0101448 -0.00239383 0.00427095 0.000717409 -0.00626208 0.00577704 0.00388729 0.00373774 -0.00335825 -0.0087834 0.00148139 0.00603396 -0.00516761 0.00489787 0.0085832 -0.00610342 0.00360124 -0.00182393 -0.000551095 0.00580251 0.00791956 -0.00189056 0.0138075 -0.0121407 -0.00565419 -0.00575721 0.0123405 0.0115793 7.28832e-05 -0.00188531 -0.0138374 -0.00179075 -0.00432974 0.00527467 -0.0029806 0.00175831 0.00336694 0.000409554 0.00274843 -0.000700039 -0.00426691 -0.000873242 0.00531637 -0.00158042 0.00171571 -0.00106216 -0.0121347 0.00442788 0.000518361 0.0132802 -0.00280658 -0.00530185 -0.00128137 -0.000460787 0.000568969 34.2912
0.772582 -0.0042541 -0.0101834 -0.00239908 0.00428168 0.000792501 -0.00616239 0.00567802 0.00377492 0.00371315 -0.00348391 -0.00856253 0.00136487 0.00593348 -0.00495121 0.00489937 0.00842155 -0.0060578 0.00326723 -0.00182503 -0.000579292 0.00598534 0.00815142 -0.00153606 0.0133947 -0.0117609 -0.00497336 -0.00526446 0.0117563 0.0101674 -0.000255589 -0.00280026 -0.0132463 -0.00122117 -0.00547433 0.00487395 -0.0031779 0.00184038 0.002761 0.00162908 0.00248056 3.60209e-05 -0.00687851 -0.000775187 0.00365581 -0.00113432 0.00174826 -0.00168563 -0.0124883 0.00532125 0.000694697 0.0135727 -0.0029206 -0.00528983 -0.00117809 -0.00128413 -0.000182785 34.2885
0.772969 -0.00424237 -0.0101486 -0.00239842 0.00429428 0.000705535 -0.00630483 0.00589788 0.00396995 0.00373013 -0.00316715 -0.00863303 0.00144962 0.00589753 -0.00502709 0.0045647 0.00837252 -0.0061741 0.00290536 -0.00193978 -0.000805805 0.00574641 0.00784858 -0.00146188 0.0129599 -0.0112417 -0.00490694 -0.00519958 0.0113673 0.0103153 3.73458e-05 -0.00247412 -0.0125517 -0.00111233 -0.0053587 0.00471593 -0.00284557 0.00182495 0.00276283 0.0010874 0.00277685 0.00020051 -0.00649224 -0.000490079 0.00252819 -0.000629973 9.54348e-05 -0.00172897 -0.0136652 0.00606388 0.000528687 0.0117196 -0.00277255 -0.00310693 0.000615999 -0.00101059 -0.000432962 34.2913
0.773355 -0.00423653 -0.0101382 -0.00240348 0.00428816 0.000691783 -0.00632932 0.00591975 0.00403088 0.00373268 -0.00310584 -0.00856494 0.00147838 0.00593745 -0.00506118 0.00468001 0.00845059 -0.00605828 0.00275254 -0.00189629 -0.000806236 0.00569229 0.00773659 -0.00145488 0.0130585 -0.0114136 -0.0051454 -0.00512884 0.0115844 0.0104792 0.00021167 -0.00219272 -0.012902 -0.00119731 -0.00535879 0.00489557 -0.00274285 0.00179952 0.00268012 0.000453358 0.00262803 6.93513e-05 -0.00554475 -0.00039519 0.00283936 -0.000342372 -0.000582948 -0.00137735 -0.0136427 0.00586046 0.000232483 0.0109973 -0.002573 -0.00246158 0.00138258 -0.00111994 -0.00055593 34.2912
0.773742 -0.00423321 -0.010128 -0.00239538 0.00427363 0.000674493 -0.00636153 0.00599053 0.00402909 0.00372035 -0.00301305 -0.0086945 0.0015751 0.00596111 -0.00511377 0.00460975 0.00842131 -0.00612244 0.00310888 -0.00176754 -0.000751381 0.00560929 0.00769863 -0.00157597 0.0129273 -0.0113504 -0.00515862 -0.00524161 0.0116298 0.0106274 0.000225021 -0.00214811 -0.0126541 -0.00108873 -0.00523154 0.00521747 -0.00313108 0.00194235 0.00278481 0.000656747 0.00317302 -0.000398605 -0.00621308 -0.000706517 0.00414949 -0.000378908 -0.000428295 -0.00162189 -0.0140257 0.00569005 0.000250801 0.0124806 -0.00295631 -0.00363104 0.000700311 -0.000460943 0.000338193 34.2927
