#PC0: 11233.8 / 15706.8 = 0.715221
#PC1: 2435.05 / 15706.8 = 0.155032
#PC2: 1279.57 / 15706.8 = 0.0814662
#PC3: 352.552 / 15706.8 = 0.0224459
#PC4: 154.948 / 15706.8 = 0.00986502
#PC5: 67.2235 / 15706.8 = 0.00427991
#PC6: 51.7098 / 15706.8 = 0.0032922
#PC7: 45.3771 / 15706.8 = 0.00288902
#PC8: 29.1545 / 15706.8 = 0.00185617
#PC9: 14.3483 / 15706.8 = 0.000913512
#PC10: 8.76801 / 15706.8 = 0.000558231
#PC11: 7.08337 / 15706.8 = 0.000450976
#PC12: 5.24376 / 15706.8 = 0.000333853
#PC13: 4.34341 / 15706.8 = 0.000276531
#PC14: 2.8369 / 15706.8 = 0.000180617
#PC15: 2.33498 / 15706.8 = 0.000148661
#PC16: 1.95967 / 15706.8 = 0.000124766
#PC17: 1.55065 / 15706.8 = 9.87247e-05
#PC18: 1.34158 / 15706.8 = 8.54139e-05
#PC19: 1.21537 / 15706.8 = 7.73789e-05
#PC20: 0.903204 / 15706.8 = 5.75041e-05
#PC21: 0.804403 / 15706.8 = 5.12138e-05
#PC22: 0.754813 / 15706.8 = 4.80565e-05
#PC23: 0.393665 / 15706.8 = 2.50634e-05
#PC24: 0.383843 / 15706.8 = 2.44381e-05
#PC25: 0.324691 / 15706.8 = 2.06721e-05
#PC26: 0.298478 / 15706.8 = 1.90031e-05
#PC27: 0.266799 / 15706.8 = 1.69863e-05
#PC28: 0.214098 / 15706.8 = 1.36309e-05
#PC29: 0.201367 / 15706.8 = 1.28204e-05
#PC30: 0.197711 / 15706.8 = 1.25876e-05
#PC31: 0.13065 / 15706.8 = 8.31805e-06
#PC32: 0.110614 / 15706.8 = 7.04246e-06
#PC33: 0.103526 / 15706.8 = 6.5912e-06
#PC34: 0.0923238 / 15706.8 = 5.87796e-06
#PC35: 0.0910699 / 15706.8 = 5.79814e-06
#PC36: 0.0866088 / 15706.8 = 5.51411e-06
#PC37: 0.0754336 / 15706.8 = 4.80262e-06
#PC38: 0.073342 / 15706.8 = 4.66945e-06
#PC39: 0.0608006 / 15706.8 = 3.87098e-06
#PC40: 0.0578794 / 15706.8 = 3.685e-06
#PC41: 0.0524386 / 15706.8 = 3.3386e-06
#PC42: 0.0475216 / 15706.8 = 3.02555e-06
#PC43: 0.0449819 / 15706.8 = 2.86385e-06
#PC44: 0.0407869 / 15706.8 = 2.59677e-06
#PC45: 0.0376426 / 15706.8 = 2.39658e-06
#PC46: 0.0356371 / 15706.8 = 2.2689e-06
#PC47: 0.0312546 / 15706.8 = 1.98988e-06
#PC48: 0.029034 / 15706.8 = 1.8485e-06
#PC49: 0.0261217 / 15706.8 = 1.66308e-06
#PC50: 0.0248148 / 15706.8 = 1.57988e-06
#PC51: 0.0213166 / 15706.8 = 1.35716e-06
#PC52: 0.0196373 / 15706.8 = 1.25025e-06
#PC53: 0.0189976 / 15706.8 = 1.20952e-06
#PC54: 0.0176789 / 15706.8 = 1.12556e-06
#PC55: 0.0163803 / 15706.8 = 1.04288e-06
wavelength PC0 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 Mean
1.68712 -0.00288651 -0.00977205 -0.00289014 0.00542266 0.00507867 -0.0158009 0.017416 0.0181547 0.00743553 0.0118615 -0.00439563 0.00650784 0.00047766 -0.0172398 -0.00785649 0.0053707 -0.0249967 -0.00922206 -0.0122649 -0.0123023 0.0202241 -0.000806187 0.00327953 0.00223463 -0.0161465 0.00168881 -0.00233635 0.00463227 -0.0059167 0.00458053 -0.000988906 -0.00124011 -0.00417287 -0.00881105 0.00552038 0.00056982 -0.00596907 -0.00691216 0.000316486 -0.0107619 0.00322737 0.000607121 -0.00866943 0.000273869 -0.00833044 -0.00212699 0.00268909 0.00495182 -0.00521731 -0.00286342 0.0024822 -0.0199202 0.0122802 -0.0158657 -0.0122122 -0.005487 33.8796
1.69275 -0.00288069 -0.00973476 -0.00288611 0.00546019 0.00504509 -0.015852 0.0173096 0.0181838 0.00759573 0.0116558 -0.00436448 0.00662372 0.000518284 -0.0173134 -0.00786106 0.0052799 -0.0251193 -0.00938121 -0.012032 -0.0120345 0.0202677 -0.000836241 0.00309212 0.00141914 -0.0157857 0.00183111 -0.00270259 0.00408216 -0.00569329 0.0043277 -0.00115451 -0.00151257 -0.00399087 -0.0093645 0.00565573 0.000939293 -0.00550164 -0.00761511 -0.000405229 -0.0118094 0.00385776 0.000889421 -0.00847613 4.28866e-05 -0.00833182 -0.00201595 0.00283019 0.00498635 -0.00635424 -0.00259772 0.00245936 -0.0198379 0.0136047 -0.0170157 -0.0136042 -0.00606873 33.8825
1.6984 -0.00287559 -0.0097255 -0.00289133 0.00546506 0.00503411 -0.0159095 0.017368 0.0182672 0.00769609 0.0116177 -0.00444323 0.00652963 0.000420444 -0.0171782 -0.00788367 0.00554385 -0.024988 -0.00925369 -0.0119847 -0.0121275 0.0203518 -0.000831991 0.0030546 0.00120142 -0.0160262 0.00204302 -0.00263421 0.00366777 -0.00578482 0.00474763 -0.000961909 -0.00133343 -0.00488271 -0.0106051 0.00631746 0.000902932 -0.00577604 -0.00886351 -0.00129716 -0.0128676 0.00497237 0.00181476 -0.00946722 0.00147251 -0.00943973 -0.00234373 0.00219404 0.00413763 -0.00701354 -0.00206576 0.00197655 -0.0174418 0.0130572 -0.0160611 -0.0125127 -0.00532316 33.8824
1.70406 -0.00287923 -0.00974586 -0.00290235 0.00545439 0.00505276 -0.0159194 0.0175221 0.0183295 0.00766417 0.0119091 -0.0046581 0.00616571 0.000244963 -0.0169718 -0.00792038 0.00596355 -0.0247358 -0.0088991 -0.0121335 -0.0125144 0.0204568 -0.000807134 0.00310695 0.00179541 -0.0167974 0.00218798 -0.00202461 0.00366243 -0.00625152 0.00587098 -0.000423448 -0.000773891 -0.00648134 -0.0118814 0.00735952 0.000470616 -0.00682539 -0.00991661 -0.00157127 -0.0134392 0.00613486 0.00291209 -0.012296 0.00420745 -0.011904 -0.00313053 0.000891454 0.00326534 -0.00737442 -0.00136368 0.000914021 -0.0142371 0.0109317 -0.0140773 -0.00942679 -0.00353734 33.8794
1.70974 -0.00286617 -0.00973753 -0.00290696 0.00543861 0.00502301 -0.0160225 0.0175713 0.0184398 0.00784603 0.0114643 -0.00451032 0.00635792 0.000217317 -0.0167927 -0.00789829 0.00601748 -0.0245941 -0.00899015 -0.0119848 -0.0123909 0.0203892 -0.000745715 0.00311883 0.00110659 -0.0163187 0.00225872 -0.0024885 0.00320346 -0.00593977 0.00530781 -0.000674101 -0.00105682 -0.0060447 -0.0123992 0.00709273 0.000820311 -0.00617003 -0.0106217 -0.00280339 -0.0139587 0.00626402 0.0031014 -0.0100212 0.00325759 -0.0101593 -0.00261406 0.00155083 0.00261387 -0.00750645 -0.00152561 0.00156055 -0.0138388 0.0119494 -0.0140325 -0.0104688 -0.00400229 33.8789
1.71544 -0.00286968 -0.00975036 -0.00290979 0.00543547 0.00502123 -0.0160272 0.0175901 0.0184412 0.00784725 0.0114232 -0.00447194 0.00636803 0.000257481 -0.0167653 -0.00786776 0.00586753 -0.0244833 -0.00902877 -0.0119602 -0.012333 0.0203613 -0.000669495 0.0030466 0.0012312 -0.0161175 0.00204865 -0.00249425 0.00334971 -0.00569552 0.00483189 -0.000970694 -0.00124927 -0.00533333 -0.0119393 0.00676004 0.000969129 -0.00586587 -0.0101212 -0.00264603 -0.0135232 0.00581043 0.00273184 -0.00920703 0.00230254 -0.0091994 -0.00231185 0.00209386 0.00302567 -0.0078925 -0.001694 0.00187674 -0.0152557 0.0126231 -0.0149398 -0.0114223 -0.00447583 33.8766
1.72116 -0.00288122 -0.00978008 -0.00291648 0.00543366 0.00505529 -0.0159923 0.0177117 0.0184407 0.00773707 0.0118301 -0.00465446 0.00600973 0.000178366 -0.0166659 -0.00791731 0.00606088 -0.0243776 -0.00873036 -0.0121794 -0.0127312 0.0204321 -0.000650811 0.00314534 0.00220099 -0.0167857 0.00200502 -0.0017584 0.00379539 -0.00621796 0.00592033 -0.000494231 -0.000791552 -0.00636962 -0.0123429 0.00746444 0.000512339 -0.00688272 -0.0101134 -0.00203284 -0.0131252 0.00618127 0.00323758 -0.0120713 0.00425606 -0.0107409 -0.00274667 0.00126914 0.00276736 -0.00806925 -0.00126773 0.00120985 -0.0142805 0.0114013 -0.0147757 -0.0094851 -0.00348159 33.8729
1.7269 -0.00288078 -0.00980644 -0.00292508 0.00540525 0.00508229 -0.0160309 0.0178839 0.0185162 0.00773014 0.011909 -0.00468833 0.00580106 6.78225e-05 -0.0164461 -0.0079578 0.00629269 -0.0242466 -0.00855301 -0.0123436 -0.0130655 0.0204013 -0.000611444 0.00335077 0.00267744 -0.0170059 0.00200016 -0.00143647 0.00402908 -0.00660595 0.00663464 -0.000154215 -0.000564462 -0.00693123 -0.0128084 0.00774462 0.000293199 -0.00739617 -0.0103355 -0.00213643 -0.0127733 0.00623118 0.00358777 -0.0127808 0.00509669 -0.0105996 -0.00271311 0.00114811 0.00220039 -0.0077214 -0.0012707 0.00122377 -0.0135194 0.0109009 -0.0144484 -0.00832375 -0.00290595 33.869
1.73266 -0.00287125 -0.00984553 -0.00293682 0.00533105 0.00512446 -0.0161486 0.0181835 0.0186882 0.00776237 0.0117811 -0.00461991 0.00574752 -4.16254e-05 -0.0160975 -0.00796307 0.00654945 -0.0238062 -0.00845497 -0.0124978 -0.0133539 0.0204161 -0.00045488 0.00351156 0.00305119 -0.017077 0.0018479 -0.00138448 0.00416869 -0.00634086 0.00611874 -0.000490897 -0.000629755 -0.00654118 -0.0128712 0.00744183 0.000349729 -0.00717962 -0.010531 -0.00295005 -0.0123819 0.00586936 0.00365152 -0.0104948 0.0042493 -0.00837557 -0.0022217 0.00198697 0.00154428 -0.00755073 -0.00168973 0.00208824 -0.0139622 0.0111551 -0.0140759 -0.00835807 -0.00286258 33.8631
1.73844 -0.00287047 -0.00985206 -0.00294223 0.005332 0.00510896 -0.0161738 0.0181941 0.0187142 0.00783441 0.0116106 -0.00456103 0.00582211 -2.71622e-05 -0.0160172 -0.00793153 0.00648061 -0.0236943 -0.00838674 -0.0124494 -0.0133763 0.0203812 -0.00037862 0.00360511 0.00306627 -0.0169962 0.00176096 -0.00141746 0.00420975 -0.0061572 0.00586484 -0.000620137 -0.000623642 -0.00637646 -0.01293 0.00723509 0.000296387 -0.00695261 -0.0106431 -0.00338987 -0.0122528 0.00579118 0.00383541 -0.00940718 0.00399995 -0.00748331 -0.00205265 0.00211813 0.000937367 -0.00741853 -0.00160369 0.00217379 -0.0127399 0.011056 -0.0135622 -0.00813981 -0.00274882 33.8615
1.74424 -0.00287929 -0.00984102 -0.00294299 0.00538618 0.00506167 -0.0161157 0.0180098 0.0186228 0.00789188 0.0115153 -0.00454799 0.0059409 8.64938e-05 -0.0161513 -0.00787371 0.00617204 -0.0237842 -0.00830791 -0.0122974 -0.0132416 0.0203541 -0.000346253 0.00360947 0.00303158 -0.0169416 0.00166813 -0.00138402 0.00428053 -0.00600183 0.0057634 -0.000655824 -0.000516883 -0.00636544 -0.012842 0.00713163 0.000104447 -0.0068025 -0.0105233 -0.00333342 -0.0121863 0.00588731 0.00404791 -0.0094938 0.00428242 -0.00777535 -0.00219365 0.00164959 0.000517007 -0.00746945 -0.00109925 0.00162407 -0.0106189 0.0105534 -0.0130321 -0.00765666 -0.0025243 33.8625
1.75006 -0.0028986 -0.00987012 -0.00294939 0.00540839 0.00507161 -0.0160061 0.0179916 0.0185204 0.00775065 0.0118751 -0.00466857 0.00571423 0.000128972 -0.0162152 -0.00784685 0.00595154 -0.0237739 -0.00803647 -0.01241 -0.0134474 0.020342 -0.000227079 0.003688 0.00401991 -0.017318 0.00130516 -0.00077771 0.00498387 -0.00622621 0.00628965 -0.000557079 -0.000119088 -0.00656897 -0.0122701 0.00705452 -0.000464773 -0.00730972 -0.00948463 -0.00224031 -0.011124 0.00541075 0.00388821 -0.0108022 0.00488337 -0.00840121 -0.00232883 0.00115025 0.00059001 -0.00658928 -0.000996941 0.00109317 -0.00989297 0.00932543 -0.0125425 -0.00618397 -0.00193437 33.8592
1.75589 -0.00286706 -0.00983625 -0.00295868 0.00538546 0.00499889 -0.0162157 0.0180699 0.0187608 0.00815978 0.0109484 -0.00441453 0.00616848 3.74462e-05 -0.015857 -0.00782027 0.00619391 -0.0235381 -0.00801358 -0.0120823 -0.0133045 0.0202644 -5.6009e-05 0.00389846 0.0025817 -0.0167585 0.00164256 -0.00167788 0.00389664 -0.00577126 0.00564152 -0.000804082 -0.000319256 -0.00671894 -0.0140371 0.00682263 -0.000114259 -0.0062187 -0.0118132 -0.00552646 -0.0128784 0.00641785 0.00510629 -0.00629541 0.00422855 -0.00544279 -0.00152541 0.00174749 -0.00201433 -0.00572144 -0.00107865 0.00199352 -0.00560974 0.0102685 -0.0105245 -0.00642824 -0.00199459 33.8609
1.76175 -0.00287879 -0.0098647 -0.00296347 0.00538956 0.00500705 -0.0161637 0.0180574 0.0187012 0.00809598 0.0110169 -0.00438212 0.00611526 0.000108916 -0.0158688 -0.00776705 0.00589893 -0.0234741 -0.00792463 -0.0121382 -0.0133729 0.0201958 5.39244e-05 0.0039895 0.00325604 -0.0167122 0.00123286 -0.00140844 0.00453019 -0.0056277 0.00538093 -0.00103289 -0.000277972 -0.00604205 -0.0131397 0.00625721 -0.000352471 -0.00616024 -0.010625 -0.00474292 -0.0114909 0.00536265 0.00456856 -0.00556654 0.0034098 -0.00427952 -0.00127851 0.00209277 -0.00176976 -0.00522367 -0.0012506 0.00206635 -0.0060748 0.0101277 -0.0108555 -0.0063367 -0.0020483 33.8573
1.76762 -0.00291475 -0.0099272 -0.00296871 0.00541049 0.00505624 -0.0159704 0.0180467 0.018507 0.00776106 0.0117462 -0.0045809 0.00577532 0.0002544 -0.0160543 -0.0077097 0.00546712 -0.023332 -0.00760157 -0.0124178 -0.0136756 0.0202945 0.000190967 0.00396688 0.00524028 -0.0174771 0.000496478 -0.000310114 0.00592427 -0.00551106 0.00533826 -0.00134329 0.000182775 -0.00562975 -0.0113376 0.00590426 -0.00114754 -0.00683494 -0.00816414 -0.00222323 -0.0091617 0.00406606 0.00376589 -0.0073587 0.00358202 -0.0049638 -0.001574 0.00164084 -0.00087755 -0.00493874 -0.00105969 0.00143025 -0.0072421 0.00853592 -0.0111746 -0.00511781 -0.00160089 33.8509
1.77352 -0.00292051 -0.00995277 -0.00297751 0.00541286 0.00504385 -0.0159401 0.0180461 0.0184748 0.00776257 0.0116557 -0.00450255 0.00578304 0.000287388 -0.0159865 -0.00767355 0.00526571 -0.0233501 -0.00741677 -0.012466 -0.0138449 0.0201423 0.000299858 0.00431491 0.00568686 -0.0173745 0.00026104 -0.000146957 0.00645188 -0.00566293 0.00563264 -0.00120799 0.000427789 -0.0055567 -0.010907 0.00539353 -0.0015722 -0.00683594 -0.0075673 -0.00206182 -0.00809199 0.00335926 0.00369895 -0.00634339 0.00340852 -0.00365799 -0.00125785 0.0016436 -0.0016798 -0.00333448 -0.00119179 0.00148049 -0.00539166 0.00779433 -0.0101693 -0.00394778 -0.00119049 33.8477
1.77943 -0.00290499 -0.00994347 -0.00298508 0.00540177 0.00501181 -0.0160494 0.0180588 0.0185706 0.00801808 0.0110335 -0.00423503 0.00598781 0.000226755 -0.015786 -0.00768083 0.00521825 -0.0235406 -0.00746587 -0.0123405 -0.0138305 0.0198386 0.000420545 0.00479396 0.00506307 -0.0165724 0.000302889 -0.000679281 0.00637187 -0.0059818 0.00601149 -0.000902861 0.000315064 -0.00532498 -0.0113426 0.00469921 -0.00153148 -0.00629898 -0.00802434 -0.00329058 -0.00768078 0.00263741 0.00370775 -0.00335003 0.00231355 -0.00074267 -0.000421466 0.00244127 -0.00281581 -0.00113629 -0.00186057 0.00214455 -0.00318674 0.00845153 -0.00943553 -0.00356389 -0.00109642 33.8473
1.78537 -0.00288952 -0.00993121 -0.00299196 0.0053844 0.00499222 -0.0162033 0.0181612 0.0187451 0.00826785 0.0105451 -0.00411402 0.00630393 0.000211237 -0.0155816 -0.00766656 0.00532543 -0.0232008 -0.00738868 -0.0121624 -0.0137835 0.0199494 0.000675521 0.00485753 0.00468481 -0.0165996 0.000300288 -0.00103289 0.00589584 -0.00523536 0.00491878 -0.001555 0.000190316 -0.00509339 -0.0121867 0.00437875 -0.00138855 -0.00545835 -0.00923899 -0.00531209 -0.0084592 0.00300811 0.00440409 0.000289152 0.00146068 0.00176631 0.000133019 0.00303903 -0.00452659 -0.000896885 -0.00188694 0.00278647 -0.000583357 0.00908885 -0.00833997 -0.00375779 -0.00104707 33.8472
1.79132 -0.00296904 -0.0100523 -0.00299663 0.00544027 0.00511039 -0.0157423 0.0180856 0.0182693 0.00746691 0.0123398 -0.00461679 0.00545327 0.000509911 -0.0161285 -0.00760511 0.00444299 -0.0231977 -0.00679337 -0.0128271 -0.0144168 0.0201524 0.000850001 0.00476179 0.00887134 -0.0183069 -0.00107948 0.00137124 0.00886496 -0.00545283 0.00545382 -0.00181284 0.00118683 -0.00454788 -0.00815935 0.00394035 -0.00304402 -0.00727418 -0.00372107 0.000860286 -0.00355406 0.000310595 0.0024078 -0.00570496 0.00246011 -0.00117404 -0.000736587 0.00172331 -0.00170031 -0.000188494 -0.00156765 0.00113504 -0.00460407 0.00577168 -0.0099616 -0.00126682 -0.000203443 33.8358
1.7973 -0.00294569 -0.0100397 -0.00300591 0.00541945 0.00504512 -0.0158862 0.0181081 0.0184149 0.00778672 0.0114647 -0.00428586 0.0058695 0.000479801 -0.015835 -0.0075627 0.0044453 -0.0231588 -0.0068265 -0.0126004 -0.0143229 0.0198943 0.000923357 0.00517834 0.00778542 -0.0174384 -0.000928932 0.000582455 0.00836953 -0.00525944 0.00508644 -0.00183675 0.000983096 -0.00424365 -0.00893554 0.00323385 -0.00285208 -0.00628885 -0.00484522 -0.00130443 -0.00391233 0.000231541 0.00293705 -0.00127939 0.00124363 0.00241446 0.000215794 0.00253888 -0.00381161 0.00139504 -0.0018896 0.00210746 -0.00126427 0.00662272 -0.0085465 -0.00155406 -0.000454343 33.8358
1.80329 -0.00293336 -0.0100456 -0.00301445 0.00540085 0.00500016 -0.0159466 0.0181138 0.0184667 0.00795726 0.0109082 -0.00404174 0.00605611 0.000454333 -0.0156187 -0.00751985 0.00435945 -0.0232066 -0.006807 -0.0124952 -0.0143212 0.0195771 0.000925255 0.00562692 0.00723207 -0.016673 -0.000908627 0.000143745 0.00833275 -0.00542091 0.00526908 -0.00156777 0.000964775 -0.00406414 -0.00911583 0.00259747 -0.00289175 -0.00580935 -0.00520921 -0.00241414 -0.00346716 -0.000271785 0.0031066 0.00141854 0.000550061 0.00489462 0.000847171 0.00302252 -0.00516474 0.00312169 -0.00223105 0.00263522 0.00129116 0.00659871 -0.0071627 -0.000912147 -0.000264883 33.8341
1.8093 -0.00292098 -0.0100654 -0.0030233 0.00534255 0.00503291 -0.016098 0.0183721 0.0186622 0.00806134 0.0107074 -0.00397933 0.00608979 0.000370263 -0.0153119 -0.00753738 0.00462145 -0.0227689 -0.00677963 -0.0125299 -0.0144552 0.0196776 0.00106891 0.00563368 0.00731072 -0.0167409 -0.000998004 7.08318e-05 0.00814993 -0.00487831 0.00441638 -0.00214884 0.000771733 -0.00365893 -0.00957327 0.00241095 -0.00266548 -0.00537827 -0.00576926 -0.00351744 -0.00357149 -0.000331757 0.00332967 0.00384578 -0.000376305 0.00719776 0.00139003 0.00393296 -0.00589741 0.00270957 -0.00250754 0.0035204 0.000934135 0.00762667 -0.00748591 -0.00169599 -0.000494995 33.8303
1.81534 -0.00292246 -0.010107 -0.00303145 0.00528973 0.00510495 -0.0161575 0.0186067 0.0187434 0.00800182 0.0108763 -0.00396372 0.00577774 0.000266086 -0.0151105 -0.00759801 0.00472712 -0.0226942 -0.00680287 -0.0127629 -0.0147276 0.0195878 0.00114775 0.00578587 0.00805797 -0.0166479 -0.00127644 0.000379913 0.0087353 -0.00517967 0.00473891 -0.00212916 0.000670211 -0.00313358 -0.00907473 0.00209405 -0.00265664 -0.00562688 -0.00480031 -0.00272442 -0.00207197 -0.00162208 0.00253691 0.00396018 -0.00130357 0.00876527 0.00188155 0.0048925 -0.00500153 0.00320226 -0.0033027 0.00411197 -0.00200274 0.00854196 -0.00933841 -0.00204219 -0.000638064 33.8245
1.82139 -0.00293753 -0.0101179 -0.0030345 0.00532873 0.00505294 -0.0160052 0.0184313 0.0185639 0.00789142 0.0110183 -0.00401667 0.00571577 0.000383167 -0.0152533 -0.00751771 0.00437764 -0.0228215 -0.006664 -0.012685 -0.0146352 0.0194414 0.00101868 0.00581284 0.00821801 -0.0165342 -0.00142681 0.000607609 0.00901316 -0.0052715 0.00505595 -0.00189875 0.0010055 -0.00337503 -0.00857231 0.00203294 -0.00307493 -0.00587361 -0.00409347 -0.00190952 -0.00149995 -0.00164848 0.00258934 0.00253987 -0.000334079 0.00750602 0.00156554 0.00395607 -0.0052708 0.0036406 -0.00276476 0.00334102 -8.42914e-05 0.00694368 -0.00802336 -0.000766974 -0.000157856 33.8234
1.82747 -0.00298136 -0.0101724 -0.00303756 0.00537429 0.00507241 -0.0157156 0.018327 0.0182746 0.00744648 0.0120144 -0.00438141 0.00528699 0.000580902 -0.0155748 -0.00742705 0.00389766 -0.0226419 -0.00626784 -0.0128752 -0.0147948 0.0196308 0.0010279 0.00548781 0.0101131 -0.0175772 -0.00210036 0.00187298 0.0101394 -0.00498634 0.00493015 -0.00225965 0.00165437 -0.00345367 -0.00689376 0.00217815 -0.00395507 -0.00679791 -0.00174586 0.000922619 0.00014488 -0.00207056 0.00214046 -0.00134417 0.00113493 0.00458589 0.00074322 0.00256827 -0.00426315 0.00307151 -0.00195946 0.00200707 -0.000747604 0.0044234 -0.00771618 0.000859065 0.000509488 33.8182
1.83356 -0.00299169 -0.0101921 -0.00304414 0.00538351 0.00505207 -0.0156302 0.0182947 0.0181992 0.00735803 0.0121519 -0.00442679 0.00511447 0.000601289 -0.0155671 -0.00737169 0.00368006 -0.0226279 -0.00612617 -0.0128521 -0.0147953 0.0195077 0.0010702 0.00547323 0.0104249 -0.0174617 -0.00237371 0.00210657 0.0104305 -0.00509791 0.00519193 -0.00223215 0.0018208 -0.0033494 -0.00650543 0.00199576 -0.00419052 -0.00695824 -0.00098222 0.00151615 0.000819628 -0.00243491 0.0019279 -0.00194718 0.00124143 0.0045633 0.000881814 0.00243973 -0.00407052 0.00375773 -0.00203873 0.0018139 -0.000802489 0.00401857 -0.00766947 0.00134581 0.000614658 33.8155
1.83968 -0.00300294 -0.010223 -0.00305159 0.00538853 0.00504097 -0.0155387 0.0182458 0.0180926 0.00726837 0.0122421 -0.00439585 0.0048636 0.000594454 -0.0155456 -0.0073362 0.00340574 -0.0228388 -0.0060279 -0.0129121 -0.0148756 0.0191893 0.00107302 0.00574616 0.0109104 -0.0170735 -0.00262976 0.0023789 0.0111157 -0.00574735 0.00617418 -0.00167759 0.00202383 -0.00323007 -0.0057131 0.001627 -0.0045105 -0.00736103 0.000202729 0.00262545 0.00240404 -0.00351254 0.00132036 -0.00300869 0.00135547 0.00473925 0.00101705 0.00237574 -0.00348321 0.00517037 -0.00238546 0.001502 -0.00101675 0.00336273 -0.00782324 0.00259979 0.00111481 33.8117
1.84581 -0.00293152 -0.0101449 -0.00306213 0.00532546 0.00489542 -0.0159887 0.0183745 0.0185775 0.00808683 0.0102824 -0.00382394 0.00579217 0.000375926 -0.0148336 -0.0072856 0.00400862 -0.0224483 -0.00630301 -0.0122211 -0.0143595 0.0189481 0.00111625 0.00604052 0.0073731 -0.0153842 -0.00170606 0.00022609 0.00863853 -0.00500139 0.00495647 -0.00185806 0.00119994 -0.00325002 -0.0092919 0.00141748 -0.00319736 -0.00516749 -0.00490852 -0.003979 -0.00148119 -0.00133664 0.00354699 0.00530864 -0.000156814 0.0100362 0.00231366 0.00390047 -0.00754721 0.00501079 -0.00251659 0.00326552 0.00541973 0.00619676 -0.00528786 0.00101016 0.000761254 33.8171
1.85197 -0.00290951 -0.0101256 -0.00306717 0.00529862 0.00485581 -0.016124 0.0184235 0.0187145 0.00834007 0.00965566 -0.00358678 0.00601132 0.000313629 -0.0146096 -0.00727391 0.00403245 -0.02248 -0.00642923 -0.011998 -0.0141901 0.0187364 0.00114153 0.00625662 0.00634245 -0.0145172 -0.00163576 -0.000475625 0.00813043 -0.00487378 0.00471615 -0.00194935 0.000937529 -0.00286522 -0.00995608 0.000876982 -0.00286921 -0.00439773 -0.00574968 -0.00564147 -0.00182589 -0.00151965 0.00373556 0.00848147 -0.00133411 0.0129183 0.00320165 0.00485872 -0.00867631 0.00619026 -0.00308756 0.00423157 0.00668298 0.0075171 -0.00494994 0.000258733 0.000350736 33.8175
1.85814 -0.0029344 -0.0101777 -0.00307293 0.00530962 0.00488515 -0.0159458 0.0183669 0.0185138 0.00808106 0.0101014 -0.00361088 0.00562055 0.000378173 -0.0147237 -0.00725334 0.00358609 -0.0228237 -0.00630776 -0.0122501 -0.0144443 0.01845 0.00107174 0.00658991 0.00754676 -0.0143061 -0.00217981 0.00017752 0.00945947 -0.00560291 0.00585065 -0.00147424 0.00131057 -0.00253585 -0.00825082 0.000230472 -0.00356088 -0.00511623 -0.00317099 -0.00306605 0.0010523 -0.00349966 0.00252942 0.00665049 -0.00139801 0.0131144 0.0033656 0.0047579 -0.00764959 0.00823391 -0.00355268 0.00393192 0.00538135 0.00652494 -0.0056002 0.00150188 0.000616915 33.8118
1.86434 -0.00295659 -0.0102334 -0.00308135 0.00531444 0.00490413 -0.0158045 0.0183679 0.0183826 0.00784356 0.0105042 -0.00369695 0.00539285 0.000479974 -0.0147709 -0.00718873 0.00326556 -0.0227096 -0.00601718 -0.0124604 -0.0147307 0.0184426 0.00109507 0.00674994 0.00884103 -0.0146977 -0.00266353 0.000915714 0.010464 -0.00551482 0.0059121 -0.00160573 0.0017449 -0.002382 -0.00697628 -0.00011875 -0.00424022 -0.00555278 -0.00149953 -0.00147005 0.00284425 -0.00435308 0.00220085 0.00566474 -0.000928368 0.0131675 0.00325469 0.0042629 -0.00770601 0.00878326 -0.00326269 0.00352881 0.00581404 0.00511579 -0.00523041 0.00273298 0.00105968 33.8058
1.87056 -0.00291459 -0.0102243 -0.00309649 0.00521633 0.00488552 -0.0161672 0.0187547 0.0188171 0.00826563 0.00961199 -0.00349124 0.00571635 0.000252551 -0.0141293 -0.00721621 0.00391704 -0.0219673 -0.00610608 -0.0121328 -0.0145141 0.0184802 0.00135713 0.00664611 0.00747762 -0.0142029 -0.002351 -8.70474e-06 0.00897527 -0.00466624 0.00452307 -0.00235079 0.00110868 -0.00212346 -0.00917919 -0.000118942 -0.00320777 -0.0042288 -0.00459447 -0.00564377 0.000710964 -0.00327801 0.00333446 0.0109282 -0.00238701 0.0173249 0.00434259 0.00607078 -0.00950923 0.00802155 -0.00392954 0.00527827 0.00677397 0.0077998 -0.00508374 0.00130544 0.000838088 33.8041
